"ID_TRAMO","UTM_IX","UTM_IY","UTM_FX","UTM_FY","UTM_IX_OK","UTM_IY_OK","UTM_FX_OK","UTM_FY_OK"
"10357",432177.62600000,4584665.73800000,432187.69200000,4584676.03300000,432082.62600000,4584460.73800000,432092.69200000,4584471.03300000
"10358",432200.54100000,4584688.35500000,432207.48200000,4584695.13000000,432105.54100000,4584483.35500000,432112.48200000,4584490.13000000
"10359",432467.16000000,4584997.64000000,432441.18000000,4584972.13000000,432372.16000000,4584792.64000000,432346.18000000,4584767.13000000
"10360",432615.89000000,4584908.82000000,432616.17000000,4584922.57000000,432520.89000000,4584703.82000000,432521.17000000,4584717.57000000
"10361",432751.83800000,4584769.93000000,432742.64400000,4584779.29700000,432656.83800000,4584564.93000000,432647.64400000,4584574.29700000
"10362",432739.91400000,4584763.73300000,432748.96000000,4584754.32000000,432644.91400000,4584558.73300000,432653.96000000,4584549.32000000
"10363",432578.56000000,4584922.40000000,432578.50000000,4584909.61000000,432483.56000000,4584717.40000000,432483.50000000,4584704.61000000
"10364",432374.79500000,4585002.36800000,432368.84000000,4584977.33000000,432279.79500000,4584797.36800000,432273.84000000,4584772.33000000
"10365",432411.13900000,4585156.27400000,432415.25200000,4585170.82100000,432316.13900000,4584951.27400000,432320.25200000,4584965.82100000
"10366",432020.95000000,4584340.07000000,432038.56000000,4584339.66000000,431925.95000000,4584135.07000000,431943.56000000,4584134.66000000
"10368",432493.60600000,4584450.46600000,432484.92500000,4584442.11900000,432398.60600000,4584245.46600000,432389.92500000,4584237.11900000
"10369",432338.37400000,4584745.04300000,432320.14000000,4584751.62000000,432243.37400000,4584540.04300000,432225.14000000,4584546.62000000
"10371",432338.98100000,4584524.94100000,432334.86100000,4584509.51000000,432243.98100000,4584319.94100000,432239.86100000,4584304.51000000
"10373",432370.61900000,4584647.95400000,432372.48500000,4584658.54400000,432275.61900000,4584442.95400000,432277.48500000,4584453.54400000
"10374",432320.65600000,4584455.28100000,432317.88100000,4584442.04800000,432225.65600000,4584250.28100000,432222.88100000,4584237.04800000
"10375",432311.95200000,4584422.21500000,432307.81400000,4584405.01700000,432216.95200000,4584217.21500000,432212.81400000,4584200.01700000
"10376",432319.73000000,4584283.56000000,432310.92000000,4584275.05000000,432224.73000000,4584078.56000000,432215.92000000,4584070.05000000
"10377",432309.19600000,4584363.46000000,432307.33800000,4584353.75400000,432214.19600000,4584158.46000000,432212.33800000,4584148.75400000
"10379",432730.23200000,4585155.96300000,432737.22000000,4585147.05900000,432635.23200000,4584950.96300000,432642.22000000,4584942.05900000
"10380",432173.95000000,4584994.95000000,432184.21500000,4584992.20500000,432078.95000000,4584789.95000000,432089.21500000,4584787.20500000
"10381",432048.13000000,4584362.44000000,432048.05000000,4584352.52000000,431953.13000000,4584157.44000000,431953.05000000,4584147.52000000
"10382",432857.80000000,4584851.52000000,432849.02300000,4584860.07200000,432762.80000000,4584646.52000000,432754.02300000,4584655.07200000
"10383",432787.24900000,4584896.64100000,432794.36700000,4584896.57300000,432692.24900000,4584691.64100000,432699.36700000,4584691.57300000
"10384",432335.85400000,4585211.40500000,432335.97900000,4585204.78000000,432240.85400000,4585006.40500000,432240.97900000,4584999.78000000
"10385",432419.35400000,4585278.28000000,432408.60400000,4585278.28000000,432324.35400000,4585073.28000000,432313.60400000,4585073.28000000
"10386",432153.76800000,4584426.33600000,432153.55500000,4584403.35600000,432058.76800000,4584221.33600000,432058.55500000,4584198.35600000
"10387",432633.09600000,4584763.96400000,432645.37200000,4584750.87900000,432538.09600000,4584558.96400000,432550.37200000,4584545.87900000
"10388",432239.76000000,4584891.44000000,432254.83800000,4584887.24600000,432144.76000000,4584686.44000000,432159.83800000,4584682.24600000
"10389",432573.03400000,4584552.37800000,432566.90400000,4584558.62300000,432478.03400000,4584347.37800000,432471.90400000,4584353.62300000
"10390",432578.24000000,4584688.97000000,432564.59000000,4584703.41000000,432483.24000000,4584483.97000000,432469.59000000,4584498.41000000
"10391",432280.14900000,4584995.29100000,432266.77700000,4584983.04100000,432185.14900000,4584790.29100000,432171.77700000,4584778.04100000
"10392",432391.35400000,4585109.78000000,432391.60400000,4585099.28000000,432296.35400000,4584904.78000000,432296.60400000,4584894.28000000
"10393",431757.24000000,4582741.49000000,431757.03000000,4582730.36000000,431662.24000000,4582536.49000000,431662.03000000,4582525.36000000
"10394",431854.60400000,4582836.65500000,431853.85400000,4582821.03000000,431759.60400000,4582631.65500000,431758.85400000,4582616.03000000
"10395",431937.98000000,4582903.80000000,431923.77000000,4582903.92000000,431842.98000000,4582698.80000000,431828.77000000,4582698.92000000
"10397",432308.93000000,4583853.20000000,432308.89000000,4583866.43000000,432213.93000000,4583648.20000000,432213.89000000,4583661.43000000
"10398",431846.40000000,4582638.96000000,431846.32000000,4582651.91000000,431751.40000000,4582433.96000000,431751.32000000,4582446.91000000
"10399",431942.25000000,4582745.97000000,431942.05000000,4582733.09000000,431847.25000000,4582540.97000000,431847.05000000,4582528.09000000
"10400",431904.10000000,4582745.62000000,431903.83000000,4582731.21000000,431809.10000000,4582540.62000000,431808.83000000,4582526.21000000
"10401",432025.99000000,4582814.03000000,432011.27000000,4582814.01000000,431930.99000000,4582609.03000000,431916.27000000,4582609.01000000
"10405",432318.44000000,4582758.24000000,432326.23000000,4582765.94000000,432223.44000000,4582553.24000000,432231.23000000,4582560.94000000
"10407",432196.32000000,4582991.61000000,432215.69000000,4582991.40000000,432101.32000000,4582786.61000000,432120.69000000,4582786.40000000
"10410",431985.53500000,4582682.15300000,431997.35600000,4582670.11000000,431890.53500000,4582477.15300000,431902.35600000,4582465.11000000
"10411",432207.69000000,4582810.55000000,432215.94000000,4582810.80000000,432112.69000000,4582605.55000000,432120.94000000,4582605.80000000
"10414",432708.78800000,4582723.15000000,432708.12200000,4582707.49200000,432613.78800000,4582518.15000000,432613.12200000,4582502.49200000
"10415",432883.26100000,4582636.07000000,432872.45600000,4582624.41600000,432788.26100000,4582431.07000000,432777.45600000,4582419.41600000
"10416",433053.31200000,4582781.38600000,433053.31200000,4582765.04300000,432958.31200000,4582576.38600000,432958.31200000,4582560.04300000
"10417",433244.54000000,4582599.86000000,433256.39000000,4582614.29000000,433149.54000000,4582394.86000000,433161.39000000,4582409.29000000
"10418",433332.26000000,4582681.24000000,433342.48000000,4582687.72000000,433237.26000000,4582476.24000000,433247.48000000,4582482.72000000
"10419",433041.84000000,4582393.43000000,433052.99000000,4582397.90000000,432946.84000000,4582188.43000000,432957.99000000,4582192.90000000
"10420",432321.24000000,4582741.78000000,432321.06000000,4582727.46000000,432226.24000000,4582536.78000000,432226.06000000,4582522.46000000
"10423",432971.15000000,4582216.69000000,432992.95000000,4582194.48000000,432876.15000000,4582011.69000000,432897.95000000,4581989.48000000
"10424",432799.51300000,4582431.95700000,432784.21000000,4582447.73000000,432704.51300000,4582226.95700000,432689.21000000,4582242.73000000
"10425",432596.85000000,4582599.40000000,432580.51000000,4582599.61000000,432501.85000000,4582394.40000000,432485.51000000,4582394.61000000
"10426",432475.64000000,4582723.93000000,432475.62000000,4582707.83000000,432380.64000000,4582518.93000000,432380.62000000,4582502.83000000
"10427",432399.09000000,4582801.69000000,432383.24000000,4582801.69000000,432304.09000000,4582596.69000000,432288.24000000,4582596.69000000
"10428",432945.20900000,4582287.73100000,432981.07800000,4582251.41800000,432850.20900000,4582082.73100000,432886.07800000,4582046.41800000
"10429",432414.02000000,4582609.18000000,432399.04000000,4582609.21000000,432319.02000000,4582404.18000000,432304.04000000,4582404.21000000
"10432",433725.90700000,4584318.64300000,433726.28200000,4584326.64300000,433630.90700000,4584113.64300000,433631.28200000,4584121.64300000
"10433",432907.11900000,4583480.70600000,432907.35300000,4583471.00800000,432812.11900000,4583275.70600000,432812.35300000,4583266.00800000
"10434",433094.79700000,4583287.89300000,433094.51700000,4583277.24800000,432999.79700000,4583082.89300000,432999.51700000,4583072.24800000
"10435",433254.47400000,4583082.38800000,433256.55700000,4583068.66700000,433159.47400000,4582877.38800000,433161.55700000,4582863.66700000
"10436",433188.06100000,4583195.43500000,433187.64900000,4583177.87000000,433093.06100000,4582990.43500000,433092.64900000,4582972.87000000
"10437",433708.32800000,4583795.12600000,433722.39000000,4583781.73300000,433613.32800000,4583590.12600000,433627.39000000,4583576.73300000
"10438",433544.78200000,4583938.01800000,433544.65700000,4583951.01800000,433449.78200000,4583733.01800000,433449.65700000,4583746.01800000
"10440",433363.14000000,4584116.16000000,433381.67000000,4584114.68000000,433268.14000000,4583911.16000000,433286.67000000,4583909.68000000
"10443",433664.13400000,4584303.58600000,433646.67500000,4584321.13300000,433569.13400000,4584098.58600000,433551.67500000,4584116.13300000
"10444",433659.90500000,4584394.57300000,433649.91500000,4584394.30300000,433564.90500000,4584189.57300000,433554.91500000,4584189.30300000
"10445",433126.84600000,4584175.54600000,433098.38000000,4584203.65400000,433031.84600000,4583970.54600000,433003.38000000,4583998.65400000
"10446",433179.40200000,4583355.12900000,433165.81500000,4583355.40900000,433084.40200000,4583150.12900000,433070.81500000,4583150.40900000
"10447",432991.36500000,4583549.29400000,432977.46000000,4583549.87900000,432896.36500000,4583344.29400000,432882.46000000,4583344.87900000
"10448",432911.67600000,4583670.11300000,432911.67600000,4583656.67600000,432816.67600000,4583465.11300000,432816.67600000,4583451.67600000
"10449",433165.67500000,4583393.65000000,433179.68200000,4583393.36900000,433070.67500000,4583188.65000000,433084.68200000,4583188.36900000
"10450",433246.07700000,4583272.27600000,433246.26400000,4583285.53600000,433151.07700000,4583067.27600000,433151.26400000,4583080.53600000
"10451",432873.81800000,4583658.31100000,432873.58400000,4583671.86600000,432778.81800000,4583453.31100000,432778.58400000,4583466.86600000
"10452",433368.03400000,4583354.26600000,433356.45500000,4583353.98500000,433273.03400000,4583149.26600000,433261.45500000,4583148.98500000
"10453",433438.90700000,4583458.89200000,433438.78200000,4583472.39200000,433343.90700000,4583253.89200000,433343.78200000,4583267.39200000
"10454",433548.75000000,4583578.95000000,433565.04000000,4583579.15000000,433453.75000000,4583373.95000000,433470.04000000,4583374.15000000
"10455",433543.84000000,4583540.38000000,433560.13000000,4583539.96000000,433448.84000000,4583335.38000000,433465.13000000,4583334.96000000
"10456",433473.78200000,4583468.51700000,433473.53200000,4583461.64200000,433378.78200000,4583263.51700000,433378.53200000,4583256.64200000
"10458",433578.79100000,4584325.70900000,433578.68000000,4584310.63500000,433483.79100000,4584120.70900000,433483.68000000,4584105.63500000
"10459",433504.03800000,4584387.27800000,433514.54500000,4584376.57300000,433409.03800000,4584182.27800000,433419.54500000,4584171.57300000
"10460",433821.36500000,4584023.86300000,433821.36500000,4584038.71300000,433726.36500000,4583818.86300000,433726.36500000,4583833.71300000
"10461",433642.52100000,4584245.69000000,433654.24300000,4584245.63500000,433547.52100000,4584040.69000000,433559.24300000,4584040.63500000
"10466",433369.78200000,4583542.26700000,433357.40700000,4583542.39200000,433274.78200000,4583337.26700000,433262.40700000,4583337.39200000
"10467",433342.53100000,4583598.11700000,433352.60900000,4583588.74200000,433247.53100000,4583393.11700000,433257.60900000,4583383.74200000
"10470",433168.03500000,4583774.69000000,433178.55100000,4583774.45600000,433073.03500000,4583569.69000000,433083.55100000,4583569.45600000
"10471",432797.21300000,4584156.12300000,432809.16700000,4584155.72900000,432702.21300000,4583951.12300000,432714.16700000,4583950.72900000
"10471",432828.04700000,4584146.46300000,432826.12300000,4584129.68700000,432733.04700000,4583941.46300000,432731.12300000,4583924.68700000
"10472",433290.90000000,4583660.65400000,433290.52700000,4583649.26200000,433195.90000000,4583455.65400000,433195.52700000,4583444.26200000
"10473",433060.05900000,4583470.55000000,433060.33900000,4583464.10700000,432965.05900000,4583265.55000000,432965.33900000,4583259.10700000
"10474",433099.34400000,4583475.31300000,433098.97400000,4583463.24600000,433004.34400000,4583270.31300000,433003.97400000,4583258.24600000
"10475",433195.65000000,4583569.44300000,433195.65000000,4583556.13600000,433100.65000000,4583364.44300000,433100.65000000,4583351.13600000
"10476",433362.56000000,4583769.48000000,433379.03000000,4583769.36000000,433267.56000000,4583564.48000000,433284.03000000,4583564.36000000
"10477",433357.49000000,4583731.76000000,433373.79000000,4583731.57000000,433262.49000000,4583526.76000000,433278.79000000,4583526.57000000
"10478",433425.60200000,4583814.75000000,433447.03400000,4583835.40500000,433330.60200000,4583609.75000000,433352.03400000,4583630.40500000
"10479",433497.32000000,4583871.33400000,433483.55000000,4583857.47400000,433402.32000000,4583666.33400000,433388.55000000,4583652.47400000
"10480",433644.89000000,4584014.86000000,433665.17000000,4584014.93000000,433549.89000000,4583809.86000000,433570.17000000,4583809.93000000
"10481",433847.28500000,4584201.25300000,433834.46000000,4584201.25300000,433752.28500000,4583996.25300000,433739.46000000,4583996.25300000
"10483",433682.35700000,4584021.89500000,433692.43500000,4584012.52100000,433587.35700000,4583816.89500000,433597.43500000,4583807.52100000
"10484",433766.55500000,4583944.75300000,433766.15000000,4583931.65800000,433671.55500000,4583739.75300000,433671.15000000,4583726.65800000
"10485",433456.38900000,4584207.35200000,433470.06800000,4584207.30200000,433361.38900000,4584002.35200000,433375.06800000,4584002.30200000
"10486",433456.45800000,4584245.59800000,433469.93900000,4584245.52400000,433361.45800000,4584040.59800000,433374.93900000,4584040.52400000
