STREET_ID,STREET_TYPE,OFFICIAL_NAME,SHORT_NAME
56129,C,Carrer de Camarasa,Camarasa
56209,C,Carrer dels Canvis Nous,Canvis Nous
56300,C,Carrer dels Canvis Vells,Canvis Vells
56402,C,Carrer de Cambrils,Cambrils
56504,C,Carrer de les Camèlies,Camèlies
56606,Ptge,Passatge de les Camèlies,Ptge Camèlies
56708,C,Carrer de Camil Fabra,Camil Fabra
56800,C,Carrer de Camil Oliveras,Camil Oliveras
57008,Ptge,Passatge del Caminal,Ptge Caminal
57100,C,Carrer de Camós,Camós
57201,C,Carrer del Camp,Camp
57303,Pl,Plaça del Camp,Pl Camp
57507,C,Carrer de Campeny,Campeny
57609,C,Carrer de Campins,Campins
57700,Ptge,Passatge del Camp,Ptge Camp
57802,C,Carrer del Camp Arriassa,Camp Arriassa
57904,C,Carrer de Campo Florido,Campo Florido
58000,C,Carrer del Camp d'en Vidal,Camp d'en Vidal
58102,C,Carrer de Campoamor,Campoamor
58204,Ptge,Passatge dels Camps Elisis,Ptge Camps Elisis
58306,C,Carrer de Campreciós,Campreciós
58408,C,Carrer de Camprodon,Camprodon
58500,C,Carrer de Camps i Fabrés,Camps i Fabrés
58521,C,Carrer Can Balasch,Can Balasch
58532,Camí,Camí de Can Balasch,Camí Can Balasch
58543,C,Carrer de Can Basseda,Can Basseda
58554,C,Carrer de Can Bruixa,Can Bruixa
58598,Camí,Camí de Can Castellví,Camí Can Castellví
58601,C,Carrer de Can Caralleu,Can Caralleu
58612,C,Carrer de Can Clos,Can Clos
58634,Camí,Camí de Can Clos,Camí Can Clos
58747,Camí,Camí de Can Pasqual,Camí Can Pasqual
58780,Camí,Camí del Mas Sauró,Camí Mas Sauró
58850,E.A.,Tvc Cumbre Tibidabo,Tvc Cumbre Tibidab
58907,C,Carrer de Canaan,Canaan
59003,Ptge,Passatge de Canadell,Ptge Canadell
59105,C,Carrer de Canalejas,Canalejas
59207,C,Carrer de les Canàries,Canàries
59309,C,Carrer de la Cançó,Cançó
59400,C,Carrer de les Candeles,Candeles
59502,C,Carrer del Candil P E,Candil P E
59604,C,Carrer de Canet,Canet
59706,Ptge,Passatge de Canet,Ptge Canet
59808,C,Carrer de Canfranc,Canfranc
59900,C,Carrer del Canigó,Canigó
60002,C,Carrer del Canonge Almera,Canonge Almera
60104,Pl,Plaça del Canonge Colom,Pl Canonge Colom
60206,Ptge,Passatge del Canonge Cuffí,Ptge Canonge Cuffí
60308,C,Carrer del Canonge Pibernat,Canonge Pibernat
60400,Pl,Plaça del Canonge Rodó,Pl Canonge Rodó
60501,Bda,Baixada de la Canonja,Bda Canonja
60603,C,Carrer de Canovelles,Canovelles
60705,C,Carrer de Cànoves,Cànoves
60807,C,Carrer de Cantàbria,Cantàbria
60909,T,Torrent de Cantallops,T Cantallops
61005,C,Carrer de la Cantera,Cantera
61050,C,Carrer de la Pedrera del Mussol,Pedrera del Mussol
61107,C,Carrer de les Pedreres,Pedreres
61300,Ptge,Passatge de Cantí,Ptge Cantí
61402,C,Carrer de la Canuda,Canuda
61504,C,Carrer de Canyameres,Canyameres
61606,C,Carrer de Canyelles,Canyelles
61708,C,Carrer del Canó,Canó
61800,C,Carrer del Cap de Guaita,Cap de Guaita
61901,C,Carrer del Cap del Món,Cap del Món
62008,Ptge,Passatge de Capdevila,Ptge Capdevila
62100,C,Carrer de Capella,Capella
62201,C,Carrer de Capellades,Capellades
62303,C,Carrer dels Capellans,Capellans
62450,C,Carrer de la Capella de Can Caralleu,Capella C Caralleu
62507,C,Carrer del Capità Arenas,Capità Arenas
62609,Av,Avinguda d'Icària,Av Icària
62700,C,Carrer de Bosch i Gimpera,Bosch i Gimpera
62755,C,Carrer de la Riera de Tena,Riera de Tena
62802,C,Carrer dels Caponata,Caponata
62904,C,Carrer de Capçanes,Capçanes
63000,C,Carrer de Capsec,Capsec
63102,C,Carrer del Capcir,Capcir
63204,Ptge,Passatge dels Caputxins,Ptge Caputxins
63306,C,Carrer de les Caputxes,Caputxes
63408,C,Carrer d'en Carabassa,Carabassa
63601,T,Torrent de la Carabassa,T Carabassa
63703,C,Carrer de la Caravel.la La Niña,Caravel.la La Niña
63805,C,Carrer de la Caravel.la La Pinta,Caravel.la Pinta
63850,C,Carrer de Caracas,Caracas
63907,T,Torrent de Can Caralleu,T Can Caralleu
64105,C,Carrer de la Carassa,Carassa
64207,C,Carrer de Carbonell,Carbonell
64309,Ptge,Passatge de Carbonell,Ptge Carbonell
64400,C,Carrer de Carcassona,Carcassona
64433,E.A.,Cárcel Modelo,E.A. Cárcel Modelo
64502,C,Carrer de Cardedeu,Cardedeu
64604,Ptge,Passatge de Cardedeu,Ptge Cardedeu
64706,C,Carrer del Cardenal Casañas,Cardenal Casañas
65006,Pl,Plaça del Cardenal Cicognani,Pl Card Cicognani
65108,C,Carrer del Cardenal Cisneros,Cardenal Cisneros
65200,C,Carrer del Cardenal Reig,Cardenal Reig
65301,C,Carrer del Cardenal Sentmenat,Cardenal Sentmenat
65403,C,Carrer del Cardenal Tedeschini,Card Tedeschini
65505,C,Carrer del Cardenal Vives i Tutó,Card Vives Tutó
65607,C,Carrer dels Carders,Carders
65800,C,Carrer de Cardó,Cardó
65902,C,Carrer de Cardona,Cardona
66009,Pl,Plaça de Cardona,Pl Cardona
66100,C,Carrer del Cardener,Cardener
66304,C,Carrer de Cariteo,Cariteo
66508,G.V.,Gran Via de Carles III,G.V. Carles III
66600,Pl,Plaça de Carlos Ibáñez,Pl Carlos Ibáñez
66701,Pl,Plaça de Vallvidrera,Pl Vallvidrera
66803,C,Carrer de Carles Pirozzini,Carles Pirozzini
66905,Ptge,Passatge de Carlota de Mena,Ptge Carlota Mena
67001,Ctra,Carretera del Carmel,Ctra Carmel
67103,Rbla,Rambla del Carmel,Rbla Carmel
67205,T,Torrent del Carmel,T Carmel
67307,C,Carrer del Carme,Carme
67409,Pl,Plaça del Carme,Pl Carme
67500,Plta,Placeta del Carmen P E,Plta Carmen P E
67602,C,Carrer de Carme Karr,Carme Karr
67704,C,Carrer del Castell d'Olorda,Castell d'Olorda
67806,C,Carrer de les Carolines,Carolines
67908,Cro,Carreró de les Carolines,Cro Carolines
68004,C,Carrer de Carrencà,Carrencà
68106,C,Carrer de Carrera,Carrera
68208,C,Carrer de Carreras,Carreras
68230,Ptge,Passatge de Carreras,Ptge Carreras
68401,C,Carrer de Carreras i Candi,Carreras i Candi
68503,C,Carrer de les Carretes,Carretes
68605,Pl,Plaça del Carril,Pl Carril
68707,C,Carrer de Carroç,Carroç
68809,Ptge,Passatge de Carsi,Ptge Carsi
68900,C,Carrer de Cartagena,Cartagena
69007,C,Carrer de Cartago,Cartago
69109,C,Carrer de Cartellà,Cartellà
69175,C,Carrer de la Cartoixa,Cartoixa
69200,C,Carrer de Ca l'Alegre,Ca l'Alegre
69302,Pg,Passeig de Cantunis,Pg Cantunis
69404,Av,Avinguda de Can Baró,Av Can Baró
69506,Pl,Plaça de Can Baró,Pl Can Baró
69517,Camí,Camí de Can Borni,Camí Can Borni
69572,Bda,Baixada de Can Mateu,Bda Can Mateu
69608,C,Carrer de Can Móra,Can Móra
69652,Camí,Camí de Cal Notari,Camí Cal Notari
69700,C,Carrer de Ca n'Oliva,Ca n'Oliva
69801,Ptge,Passatge de Ca n'Oliva,Ptge Ca n'Oliva
69889,T,Torrent de Can Piquer,T Can Piquer
69903,Ptge,Passatge de Can Berdura,Ptge Can Berdura
70006,C,Carrer de Can Xirot,Can Xirot
70050,Ptge,Passatge de la Casablanca,Ptge Casablanca
70108,C,Carrer de Casafranca,Casafranca
70200,C,Carrer de Casals,Casals
70403,C,Carrer de Casals i Cuberó,Casals i Cuberó
70505,Ptge,Passatge de Casamitjana,Ptge Casamitjana
70607,C,Carrer de Casanova,Casanova
70709,C,Carrer d'Enric Casanovas,Enric Casanovas
70800,Ptge,Passatge de Casanovas,Ptge Casanovas
71009,C,Carrer de Casas i Amigó,Casas i Amigó
71100,C,Carrer de les Cases Boada,Cases Boada
71304,Pg,Passeig de Jean Forestier,Pg Jean Forestier
71359,Pl,Plaça de les Cascades,Pl Cascades
71406,C,Carrer de les Casetes,Casetes
71600,C,Carrer de Casp,Casp
71701,Bda,Baixada de Caçador,Bda Caçador
71905,C,Carrer de Castanys,Castanys
72001,C,Carrer de Castanyer,Castanyer
72158,Pg,Passeig dels Castanyers,Pg Castanyers
72170,C,Carrer de Castelladral,Castelladral
72205,Pl,Plaça Castellana P E,Pl Castellana P E
72307,C,Carrer de Castellar,Castellar
72409,C,Carrer de Castellbell,Castellbell
72500,C,Carrer de Castellbisbal,Castellbisbal
72602,C,Carrer de Castelldefels,Castelldefels
72704,C,Carrer de Castellet,Castellet
72806,C,Carrer de Castellfollit,Castellfollit
72908,C,Carrer de Castellnou,Castellnou
73004,C,Carrer de Castelló,Castelló
73106,Pl,Plaça de Castelló,Pl Castelló
73139,Pg,Passeig de la Vimetera,Pg Vimetera
73208,C,Carrer de Castells,Castells
73300,Ptge,Passatge de Castells,Ptge Castells
73401,C,Carrer de Castellterçol,Castellterçol
73503,C,Carrer de Castellví,Castellví
73558,Parc,Parc Forestal de Can Castellví de Dalt,Parc Can Castellví
73605,C,Carrer de Casteràs,Casteràs
73707,C,Carrer de Castella,Castella
73809,Pl,Plaça de Castella,Pl Castella
73900,C,Carrer de Los Castillejos,Castillejos
73955,Parc,Parc del Castell de l'Oreneta,Parc Cast Oreneta
74030,E.A.,Castell de l'Oreneta,E.A. Castell Orene
74051,E.A.,Castell de Montjuïc,E.A. Castell Montj
74109,C,Carrer del Castor,Castor
74200,Pl,Plaça Catalana,Pl Catalana
74302,Ptge,Passatge de Catalunya,Ptge Catalunya
74404,Pl,Plaça de Catalunya,Pl Catalunya
74506,Rbla,Rambla de Catalunya,Rbla Catalunya
74608,C,Carrer de Catània,Catània
74700,C,Carrer de Catasús,Catasús
74801,Av,Avinguda de la Catedral,Av Catedral
74903,C,Carrer de Cabanelles,Cabanelles
75000,C,Carrer de Cai Celi,Cai Celi
75101,Rbla,Rambla del Caçador,Rbla Caçador
75203,Ptge,Passatge de l'Ordi,Ptge Ordi
75305,C,Carrer de Celrà,Celrà
75349,E.A.,Cementiri Sant Andreu,Cement Sant Andreu
75440,E.A.,Cementiri Sant Gervasi,Cemen Sant Gervasi
75484,E.A.,Cementiri les Corts,Cement les Corts
75509,Camí,Camí del Cementiri de Sant Gervasi,Camí Cem S Gervasi
75531,E.A.,Cementiri de Sants,Cementiri de Sants
75553,Pl,Plaça del Cementiri d'Horta,Pl Cementiri Horta
75575,E.A.,Cementiri del Est,Cementiri del Est
75600,Camí,Camí del Cementiri de Sarrià,Camí Cement Sarrià
75702,C,Carrer de Carmen Amaya,Carmen Amaya
75804,Ptge,Passatge de Rere el Cementiri Vell,Ptge Rere Cement V
75906,C,Carrer de la Cendra,Cendra
76002,Ptge,Passatge de Centelles,Ptge Centelles
76104,Pl,Plaça de la Central,Pl Central
76206,C,Carrer del Centre,Centre
76308,Pl,Plaça del Centre,Pl Centre
76443,E.A.,Cent Quirúrgic Peracamps,E.A. Cent Peracamp
76501,C,Carrer de la Cera,Cera
76556,C,Carrer de la Ceràmica,Ceràmica
76603,C,Carrer del Clos de Sant Francesc,Clos Sant Francesc
76705,C,Carrer de Cerdà,Cerdà
76807,C,Carrer de Sardenya,Sardenya
76851,C,Carrer dels Cirerers,Cirerers
76909,C,Carrer de Cerignola,Cerignola
77005,C,Carrer de Cermeño,Cermeño
77107,C,Carrer del Turó de la Trinitat,Turó Trinitat
77209,Pl,Plaça del Turó de la Trinitat,Pl Turó Trinitat
77300,C,Carrer de Cervantes,Cervantes
77402,C,Carrer de Cervantes P E,Cervantes P E
77504,C,Carrer de Cervelló,Cervelló
77606,C,Carrer de Cervera,Cervera
77708,C,Carrer de Cesare Cantù,Cesare Cantù
77800,C,Carrer de Ceuta,Ceuta
77854,Ptge,Passatge de Ceuta,Ptge Ceuta
77901,C,Carrer de Ciceró,Ciceró
78008,C,Carrer del Cid,Cid
78100,C,Carrer dels Cecs de la Boqueria,Cecs Boqueria
78201,C,Carrer dels Cecs de Sant Cugat,Cecs de Sant Cugat
78303,C,Carrer de les Ciències,Ciències
78405,C,Carrer de Cienfuegos,Cienfuegos
78609,C,Carrer de Cifuentes,Cifuentes
78653,Pg,Passeig del Cimal,Pg Cimal
78700,C,Carrer del Cinca,Cinca
78802,C,Carrer del Cisell,Cisell
78904,C,Carrer del Torrent de les Roses,Torrent Roses
79000,Ptge,Passatge de les Cinc Torres,Ptge Cinc Torres
79102,C,Carrer del Xiprer,Xiprer
79157,Pl,Plaça de Cirici Pellicer,Pl Cirici Pellicer
79204,C,Carrer de Circumval.lació,Circumval.lació
79259,Ctra,Carretera Circumval.lació,Ctra Circumval.lac
79306,Pg,Passeig de Circumval.lació,Pg Circumval.lació
79408,C,Carrer de la Cirera,Cirera
79601,C,Carrer del Cigne,Cigne
79703,C,Carrer de Cisquer,Cisquer
79805,C,Carrer del Cistellet,Cistellet
79907,C,Carrer del Císter,Císter
80000,C,Carrer de la Ciutat,Ciutat
80101,C,Carrer de la Ciutat d'Asunción,Ciutat d'Asunción
80203,C,Carrer de la Ciutat de Balaguer,Ciutat de Balaguer
80258,C,Carrer de la Ciutat d'Elx,Ciutat d'Elx
80305,C,Carrer de Ciudad Real,Ciudad Real
80327,E.A.,Ciutat Sanitaria Vall d'Hebron,E.A. Vall Hebron
80407,Ptge,Passatge dels Ciutadans,Ptge Ciutadans
80509,C,Carrer de Ciutadella,Ciutadella
80600,Pl,Plaça de Ciutadella,Pl Ciutadella
80702,C,Carrer de Siurana,Siurana
80804,C,Carrer del Civader,Civader
80906,C,Carrer de Clarà,Clarà
80950,C,Carrer de Clarà Ayats,Clarà Ayats
81002,C,Carrer de Claramunt,Claramunt
81104,C,Carrer de Claravall,Claravall
81206,C,Carrer de Clariana,Clariana
81308,Pg,Passeig de Claudi Güell,Pg Claudi Güell
81400,C,Carrer de Claudi Sabadell,Claudi Sabadell
81501,C,Carrer del Clavell,Clavell
81534,Ptge,Passatge de Clip,Ptge Clip
81603,C,Carrer del Clot,Clot
81807,C,Carrer de Clotés,Clotés
81909,C,Carrer del Cobalt,Cobalt
82107,C,Carrer dels Còdols,Còdols
82209,Ptge,Passatge de Coello,Ptge Coello
82300,C,Carrer de Coïmbra,Coïmbra
82333,E.A.,Colegio Menéndez Pidal,E.A. C Mdez Pidal
82402,C,Carrer de Colòmbia,Colòmbia
82504,Ptge,Passatge de Colomer,Ptge Colomer
82606,C,Carrer de Colomines,Colomines
82708,Ptge,Passatge dels Coloms,Ptge Coloms
82800,C,Carrer de Colom,Colom
82901,Pg,Passeig de Colom,Pg Colom
83008,C,Carrer de Colònia,Colònia
83201,C,Carrer de la Colònia del Tibidabo,Colònia Tibidabo
83303,C,Carrer de Coll,Coll
83405,Camí,Camí Vell del Coll,Camí Vell del Coll
83507,Ptge,Passatge de Coll,Ptge Coll
83551,Stor,Sector Coll del Gravat,Coll del Gravat
83609,Av,Avinguda del Coll del Portell,Av Coll Portell
83700,Ptge,Passatge del Coll del Portell,Ptge Coll Portell
83802,Pas,Pas del Coll del Portell,Pas Coll Portell
83904,C,Carrer de Coll i Vehí,Coll i Vehí
84102,C,Carrer de Collblanc,Collblanc
84306,C,Carrer de Collserola,Collserola
84500,C,Carrer de Collegats,Collegats
84601,C,Carrer de Comalada,Comalada
84703,C,Carrer del Comandant Benítez,Comandant Benítez
84805,C,Carrer del Comandant Llança,Comandant Llança
84907,Pl,Plaça de Comas,Pl Comas
85003,Ptge,Passatge de Comas d'Argemí,Ptge Comas Argemí
85105,Bda,Baixada de la Combinació,Bda Combinació
85207,C,Carrer Comercial,Comercial
85309,Pl,Plaça Comercial,Pl Comercial
85400,C,Carrer del Comerç,Comerç
85502,Pl,Plaça del Comerç,Pl Comerç
85604,Plta,Placeta del Comerç,Plta Comerç
85706,C,Carrer del Cometa,Cometa
85808,Ptge,Passatge de la Companyia,Ptge Companyia
85900,C,Carrer de la Conca de Tremp,Conca de Tremp
86006,Ptge,Passatge de la Concepció,Ptge Concepció
86108,C,Carrer de Concepción Arenal,Concepción Arenal
86200,C,Carrer del Concili de Trento,Concili de Trento
86301,C,Carrer de la Concòrdia,Concòrdia
86403,Pl,Plaça de la Concòrdia,Pl Concòrdia
86607,C,Carrer de Conxita Supervia,Conxita Supervia
86709,Rec,Rec Comtal,Rec Comtal
86800,C,Carrer Comtal,Comtal
86902,C,Carrer Nou de la Rambla,Nou de la Rambla
87009,C,Carrer del Comte Borrell,Comte Borrell
87100,C,Carrer del Comte de Güell,Comte de Güell
87202,C,Carrer del Comte de Noroña,Comte de Noroña
87304,C,Carrer del Comte de Salvatierra,Comte Salvatierra
87406,C,Carrer del Comte de Santa Clara,Comte Santa Clara
87508,C,Carrer del Comte de Sert,Comte de Sert
87600,Pl,Plaça del Comte de Sert,Pl Comte de Sert
87701,C,Carrer del Comte Tallaferro,Comte Tallaferro
87905,C,Carrer dels Comtes,Comtes
88001,C,Carrer dels Comtes de Bell-lloc,Comtes Bell-lloc
88103,C,Carrer de la Comtessa de Pardo Bazán,Ctsa Pardo Bazán
88205,C,Carrer de la Comtessa de Sobradiel,Comtessa Sobradiel
88453,C,Carrer del Conflent,Conflent
88500,C,Carrer del Congost,Congost
88602,C,Carrer del Congrés,Congrés
88704,Pl,Plaça del Congrés Eucarístic,Pl Congrés Eucarís
88806,C,Carrer de la Conquista P E,Conquista P E
88908,C,Carrer de la Conreria,Conreria
89004,C,Carrer del Consell de Cent,Consell de Cent
89106,C,Carrer dels Consellers,Consellers
89208,C,Carrer dels Consorts Sans Bernet,Consor Sans Bernet
89252,E.A.,Consorci de la Zona Franca,E.A. Consor Franca
89300,Ptge,Passatge de la Constància,Ptge Constància
89401,C,Carrer de Constantí,Constantí
89503,C,Carrer de Constantinoble,Constantinoble
89605,C,Carrer de Constança,Constança
89707,C,Carrer de la Constitució,Constitució
89809,C,Carrer del Consolat de Mar,Consolat de Mar
89900,C,Carrer del Conveni,Conveni
90105,C,Carrer de Copèrnic,Copèrnic
90207,C,Carrer d'en Copons,Copons
90309,Ptge,Passatge de Conradí,Ptge Conradí
90400,C,Carrer de les Alberes,Alberes
90502,C,Carrer de Còrsega,Còrsega
90604,Ptge,Passatge de Còrsega,Ptge Còrsega
90900,C,Carrer dels Corders,Corders
91006,C,Carrer de Còrdova,Còrdova
91108,C,Carrer de Corint,Corint
91200,C,Carrer de Cornet i Mas,Cornet i Mas
91301,C,Carrer de Cornudella,Cornudella
91403,C,Carrer de Coroleu,Coroleu
91607,C,Carrer del Coronel Sanfeliu,Coronel Sanfeliu
91709,C,Carrer del Corral,Corral
91800,C,Carrer del Correu Vell,Correu Vell
91902,C,Carrer de Corretger,Corretger
92009,C,Carrer de Corçà,Corçà
92100,C,Carrer Curt,Curt
92202,C,Carrer dels Cortada,Cortada
92406,C,Carrer d'en Cortines,Cortines
92508,C,Carrer de Cortit,Cortit
92600,C,Carrer de les Corts,Corts
92701,C,Carrer de la Corunya,Corunya
92803,C,Carrer de Pere Costa,Pere Costa
92905,Ptge,Passatge de Costa,Ptge Costa
92938,C,Carrer de la Costa Brava,Costa Brava
92950,C,Carrer de Costabona,Costabona
92971,C,Carrer de la Costa Daurada,Costa Daurada
93001,C,Carrer de Costa Pacheco,Costa Pacheco
93103,C,Carrer de Costa Rica,Costa Rica
93205,C,Carrer dels Cotoners,Cotoners
93307,C,Carrer de la Mare de Déu de Núria,Mare Déu Núria
93409,C,Carrer de Craywinckel,Craywinckel
93500,Ptge,Passatge del Crèdit,Ptge Crèdit
93602,C,Carrer de Crehuet,Crehuet
93704,C,Carrer Cremat Gran i Xic,Cremat Gran i Xic
93850,C,Carrer de Cretes,Cretes
94004,C,Carrer de Crillon,Crillon
94106,C,Carrer del Crisantem,Crisantem
94208,Pla,Pla de la Seu,Pla Seu
94300,C,Carrer de Cristóbal de Moura,Cristóbal de Moura
94401,C,Carrer de Cros,Cros
94503,C,Carrer de Croia,Croia
94605,C,Carrer del Pedró de la Creu,Pedró de la Creu
94707,C,Carrer de la Creu dels Molers,Creu dels Molers
94809,C,Carrer de la Creu Coberta,Creu Coberta
94853,Vial,Vial de la Creu de Pedralbes,Vial Creu Pedralbe
94900,C,Carrer de Simancas,Simancas
94922,E.A.,Cuartel de Gerona,E.A. Cuartel Geron
95007,C,Carrer dels Quatre Camins,Quatre Camins
95109,C,Carrer de Cuba,Cuba
95200,C,Carrer de Cubelles,Cubelles
95302,C,Carrer de Cucurulla,Cucurulla
95404,Pl,Plaça de Cucurulla,Pl Cucurulla
95506,C,Carrer de Conca,Conca
95608,C,Carrer de la Costa,Costa
95700,Ptge,Passatge de la Costa del Putget,Ptge Costa Putget
95721,Csta,Costa de les Perdius,Csta Perdius
95732,Csta,Costa del Bruc,Csta Bruc
95801,C,Carrer dels Pellaires,Pellaires
96000,C,Carrer de Cuyàs,Cuyàs
96021,C,Carrer de Cusco,Cusco
96101,C,Carrer de Las Chafarinas,Chafarinas
96203,C,Carrer de Chapí,Chapí
96305,Ptge,Passatge de Chapí,Ptge Chapí
96407,Av,Avinguda de Xile,Av Xile
96509,Ptge,Passatge de Xile,Ptge Xile
96600,C,Carrer de Xipre,Xipre
96702,C,Carrer de Chopin,Chopin
96780,C,Carrer D Zona Franca,D
96804,C,Carrer de la Dagueria,Dagueria
96906,C,Carrer de la Dàlia,Dàlia
97002,C,Carrer de Dalmàcia,Dalmàcia
97104,C,Carrer de Dalmau de Creixell,Dalmau de Creixell
97206,C,Carrer de Vallès i Ribot,Vallès i Ribot
97308,C,Carrer de Dalmases,Dalmases
97400,C,Carrer de Dalmau,Dalmau
97501,C,Carrer de les Dames,Dames
97603,C,Carrer de Damià Forment,Damià Forment
97705,Pl,Plaça de Dante,Pl Dante
97807,C,Carrer de Dante Alighieri,Dante Alighieri
97829,C,Carrer del Danubi,Danubi
97909,C,Carrer de la Dansa,Dansa
98005,C,Carrer de Daoíz i Velarde,Daoíz i Velarde
98107,C,Carrer de Darnius,Darnius
98151,C,Carrer de Das,Das
98209,C,Carrer del Degà Bahí,Degà Bahí
98300,C,Carrer de Josep M. Sert,Josep M. Sert
98402,C,Carrer de Degollada,Degollada
98606,C,Carrer de Demestre,Demestre
98708,C,Carrer de Demòstenes,Demòstenes
98800,C,Carrer de Dénia,Dénia
98854,C,Carrer dels Esports,Esports
98901,Ptge,Passatge del Dipòsit,Ptge Dipòsit
99008,C,Carrer del Descans,Descans
99100,C,Carrer de Descartes,Descartes
99303,C,Carrer de Desfar,Desfar
99405,C,Carrer del Desert,Desert
99507,C,Carrer dels Paletes,Paletes
99904,C,Carrer de Rere Palau,Rere Palau
100005,C,Carrer de Rere Sant Just,Rere Sant Just
100107,C,Carrer de Deu i Mata,Deu i Mata
100151,C,Carrer la Davallada P E,Davallada P E
100173,Dav,Davallada de Gallecs,Dav Gallecs
100209,C,Carrer de Deià,Deià
100300,Pl,Plaça del Diamant,Pl Diamant
100402,C,Carrer de Diana,Diana
100504,C,Carrer d'Apel.les Mestres,Apel.les Mestres
100559,C,Carrer de les Diligències,Diligències
100606,C,Carrer del Diluvi,Diluvi
100708,C,Carrer d'Arístides Maillol,Arístides Maillol
100800,C,Carrer de la Diputació,Diputació
100854,Ptge,Passatge de l'Anemone,Ptge Anemone
100901,C,Carrer de Carrasco i Formiguera,Carrasco Formiguer
101008,Av,Avinguda del Tibidabo,Av Tibidabo
101100,C,Carrer del Doctor Balari i Jovany,Dr Balari Jovany
101201,C,Carrer del Doctor Bové,Doctor Bové
101303,C,Carrer del Doctor Cadevall,Doctor Cadevall
101405,C,Carrer del Doctor Carulla,Doctor Carulla
101507,C,Carrer del Doctor Coll,Doctor Coll
101609,C,Carrer del Doctor Dou,Doctor Dou
101642,C,Carrer del Doctor Farreras i Valentí,Dr Farreras Valent
101700,C,Carrer del Doctor Ferran,Doctor Ferran
101802,Jard,Jardins del Doctor Duran i Reynals,Jard Dr Duran Reyn
101904,C,Carrer del Doctor Fleming,Doctor Fleming
101959,C,Carrer de la Perera,Perera
101981,Jard,Jardins del Doctor Fleming,Jard Dr Fleming
102055,C,Carrer del Doctor Francesc Darder,Dr Francesc Darder
102102,C,Carrer del Doctor Giné i Partagàs,Dr Giné Partagàs
102306,Av,Avinguda del Doctor Marañón,Av Doctor Marañón
102408,C,Carrer del Doctor Ibáñez,Doctor Ibáñez
102452,Pl,Plaça del Doctor Ignasi Barraquer,Pl Dr i Barraquer
102500,C,Carrer del Doctor Joaquín Albarrán,Dr J Albarran
